# Predicted,Actual,Difference,Average: 3.7538
1170.6240678551,1176.270142,5.6460741449,
1168.8906181065,1173.459961,4.5693428935,
1174.5055387455,1171.41394,3.0915987455,
1178.3060437794,1186.713745,8.4077012207,
1163.9306056879,1163.974854,0.0442483121,
1175.9791154338,1176.687622,0.7085065662,
1167.4856039609,1166.580322,0.9052819609,
1164.3955901283,1166.798706,2.4031158718,
1175.8337751843,1170.564941,5.2688341843,
1152.0071353016,1151.707642,0.2994933016,
1164.436759231,1164.495361,0.058601769,
1184.4399575268,1181.46106,2.9788975268,
1183.6809339363,1183.551392,0.1295419363,
1170.2082199496,1167.58252,2.6256999496,
1162.4947381582,1162.232422,0.2623161582,
1171.0722614085,1170.038208,1.0340534085,
1177.3370022341,1176.155884,1.1811182341,
1158.0278642783,1163.047363,5.0194987217,
1173.0589366846,1165.205322,7.8536146846,
1160.6841167905,1159.798828,0.8852887905,
1163.0384219709,1166.130981,3.0925590291,
1180.3440101552,1174.904663,5.4393471552,
1169.1380887358,1162.188232,6.9498567358,
1170.792433688,1177.131226,6.338792312,
1184.9228557965,1181.291016,3.6318397965,
1167.2592915284,1174.094971,6.8356794716,
1173.0882931661,1176.805176,3.7168828339,
1184.7899962272,1186.644653,1.8546567728,
1181.5473369299,1189.74292,8.1955830701,
1173.5765746749,1174.459351,0.8827763251,
1169.3477025044,1174.272095,4.9243924956,
1178.430629084,1170.365845,8.064784084,
1157.2271952353,1158.309814,1.0826187647,
1169.8838083448,1166.105591,3.7782173447,
1165.2974259595,1170.805664,5.5082380405,
1157.5350077753,1165.053223,7.5182152247,
1157.1262524192,1153.125977,4.0002754192,
1171.078274714,1172.094849,1.0165742861,
1167.2760187958,1165.899292,1.3767267958,
1154.5456500568,1153.295166,1.2504840568,
1174.7194864506,1177.692139,2.9726525494,
1182.152920546,1185.434204,3.281283454,
1156.3719877761,1156.262207,0.1097807761,
1177.2855285989,1178.904785,1.6192564012,
1161.7518824752,1166.084961,4.3330785248,
1177.3019714001,1175.917725,1.3842464001,
1167.0989614406,1170.518066,3.4191045594,
1163.9360060548,1159.998291,3.9377150548,
1169.3261162604,1169.125854,0.2002622604,
1178.5612453312,1178.447021,0.1142243312,
1168.1334588247,1171.363159,3.2297001753,
1156.7784771285,1154.314087,2.4643901285,
1161.8702481668,1158.011108,3.8591401668,
1170.0610498191,1170.369507,0.3084571809,
1171.6219880475,1172.890259,1.2682709525,
1179.740343655,1174.895996,4.844347655,
1166.1540973895,1170.310303,4.1562056105,
1148.8015346868,1148.967285,0.1657503132,
1165.9933654136,1165.283081,0.7102844136,
1161.1722084316,1164.052246,2.8800375684,
1174.2570633905,1173.443604,0.8134593905,
1193.0070810872,1196.905151,3.8980699128,
1159.4368117551,1160.058228,0.6214162449,
1177.8430352863,1177.695435,0.1476002863,
1163.0767496357,1161.525146,1.5516036357,
1168.2199932022,1171.589966,3.3699727978,
1174.7080761632,1174.846924,0.1388478368,
1180.9268781922,1177.704468,3.2224101922,
1168.724951054,1174.041504,5.316552946,
1179.3767945242,1179.031738,0.3450565242,
1189.3228665597,1190.398438,1.0755714403,
1161.2211112768,1162.72522,1.5041087232,
1170.166710608,1173.738525,3.571814392,
1183.0575305897,1191.387207,8.3296764103,
1168.567115793,1170.478516,1.911400207,
1158.6010561109,1157.539185,1.0618711109,
1174.4496180989,1174.020508,0.4291100989,
1179.7549676594,1184.477295,4.7223273406,
1162.2489994313,1162.758789,0.5097895687,
1186.514136766,1184.601074,1.913062766,
1365.5266680384,1349.143799,16.3828690384,
1183.5526350336,1188.105103,4.5524679665,
1181.6439650529,1176.685791,4.9581740529,
1176.8717413374,1177.761108,0.8893666626,
1358.1918877222,1351.894653,6.2972347222,
1165.1613047261,1161.089966,4.0713387261,
1176.2509207461,1171.023682,5.2272387461,
1190.5362439158,1185.783813,4.7524309158,
1165.9869598336,1170.321655,4.3346951664,
1168.5591717888,1175.561401,7.0022292112,
1184.4384778141,1186.502563,2.0640851859,
1162.938434433,1157.930786,5.007648433,
1173.129880236,1180.10376,6.973879764,
1161.2369206498,1167.582764,6.3458433502,
1197.0911642329,1191.606689,5.4844752329,
1157.5574049329,1156.53125,1.0261549329,
1171.6792399774,1176.57312,4.8938800226,
1173.8698470084,1166.459473,7.4103740083,
1167.6783000138,1166.441162,1.2371380138,
1176.6228427973,1180.557861,3.9350182027,
1158.4427674859,1160.314087,1.8713195141,
1167.8687860267,1167.349609,0.5191770267,
1174.3897709259,1174.867432,0.4776610741,
1171.643332611,1170.435913,1.207419611,
1162.683823828,1170.13501,7.451186172,
1171.18509622,1172.663818,1.47872178,
1157.9964578958,1170.275269,12.2788111042,
1161.0481399528,1166.807495,5.7593550472,
1163.22985335,1166.225952,2.99609865,
1170.4644389886,1167.707153,2.7572859885,
1163.1383206065,1174.662964,11.5246433935,
1186.0453408399,1186.887939,0.8425981601,
1176.3938951621,1172.114014,4.2798811621,
1154.3875727333,1147.037964,7.3496087333,
1169.0108187342,1174.074707,5.0638882658,
1173.0242222742,1169.977173,3.0470492742,
1174.1989736403,1173.289551,0.9094226403,
1184.596671469,1194.389771,9.793099531,
1172.692205526,1174.256836,1.564630474,
1166.7806805718,1166.991699,0.2110184282,
1337.1788603107,1351.384277,14.2054166893,
1176.6360055564,1175.584351,1.0516545564,
1178.0337922608,1170.022827,8.0109652608,
1176.6032023355,1178.938599,2.3353966645,
1181.7136998154,1180.400024,1.3136758154,
1181.711618041,1185.38623,3.674611959,
1175.2254341101,1178.595581,3.3701468899,
1183.0796985749,1179.417236,3.6624625749,
1178.0364611512,1176.363159,1.6733021512,
1183.4638499593,1184.115234,0.6513840407,
1237.2013147479,1242.482422,5.2811072521,
1181.988856055,1184.178711,2.189854945,
1157.4254909379,1151.501221,5.9242699379,
1154.5465603258,1156.830688,2.2841276742,
1166.1423203016,1170.868896,4.7265756984,
1163.2655090241,1169.467773,6.2022639759,
1162.5817739819,1154.950073,7.6317009819,
1172.6535376976,1177.115479,4.4619413024,
1189.4679177959,1187.742676,1.7252417959,
1164.9437297547,1170.06189,5.1181602453,
1166.0792504158,1166.654785,0.5755345842,
1180.184382511,1177.722168,2.462214511,
1177.7088314431,1174.154663,3.5541684431,
1156.7658425093,1166.858765,10.0929224908,
1161.3047498614,1155.508179,5.7965708614,
1183.6933001946,1188.348633,4.6553328054,
1184.8221395388,1175.967896,8.8542435388,
1153.5487208827,1153.087158,0.4615628827,
1160.4270791392,1161.657837,1.2307578608,
1170.4192243619,1170.363647,0.0555773619,
1170.7723864454,1175.020142,4.2477555546,
1182.096104485,1189.549438,7.453333515,
1163.0134789385,1163.085205,0.0717260615,
1202.6999654028,1193.229858,9.4701074028,
1176.5110762205,1171.730347,4.7807292205,
1171.914188985,1174.767822,2.853633015,
1161.2614277692,1162.164673,0.9032452308,
1168.3539299859,1159.741699,8.6122309858,
1153.5262927167,1158.024414,4.4981212833,
1174.6372485045,1174.421753,0.2154955045,
1186.1178761136,1185.056152,1.0617241136,
1173.436628617,1168.256104,5.180524617,
1166.2056805366,1167.663208,1.4575274634,
1170.7694348508,1169.079712,1.6897228508,
1162.6257416351,1159.390015,3.2357266351,
1158.3445690804,1157.180908,1.1636610804,
1168.8583374739,1173.804565,4.9462275261,
1173.1437960218,1172.319458,0.8243380218,
1172.6422826407,1175.693481,3.0511983593,
1156.699032174,1157.879517,1.180484826,
1162.9857133944,1164.814087,1.8283736056,
1168.292749293,1167.464233,0.828516293,
1163.6553879558,1161.621094,2.0342939558,
1173.2376462145,1171.927002,1.3106442144,
1164.5921153995,1166.272949,1.6808336005,
1185.1853015919,1183.520264,1.6650375919,
1167.0413949878,1167.807129,0.7657340122,
1162.9854588813,1165.109375,2.1239161187,
1178.1707954031,1177.218506,0.9522894031,
1166.1048892651,1169.384155,3.2792657349,
1155.1041209059,1153.825317,1.2788039059,
1158.5235110745,1157.232178,1.2913330745,
1181.7171912027,1184.092529,2.3753377973,
1188.5655445219,1193.27771,4.7121654781,
1151.5508085087,1152.128662,0.5778534913,
1178.9966871651,1179.351318,0.3546308349,
1177.0325886623,1178.030151,0.9975623377,
1158.308001279,1153.677734,4.630267279,
1181.7229605257,1182.405762,0.6828014743,
1189.8305054116,1187.979004,1.8515014116,
1191.2027216423,1194.913574,3.7108523577,
1288.3570218609,1284.739258,3.6177638609,
1164.9761537906,1172.482056,7.5059022094,
1185.5630410862,1184.594482,0.9685590861,
1173.05734121,1170.900513,2.15682821,
1164.5235964967,1167.964355,3.4407585033,
1157.9157739117,1151.954956,5.9608179117,
1171.0178663693,1178.34668,7.3288136307,
1162.0909741657,1161.323242,0.7677321657,
1177.992779158,1178.137451,0.144671842,
1161.1607805758,1158.806885,2.3538955758,
1153.1758282961,1147.460571,5.7152572961,
1167.314534315,1170.485229,3.170694685,
1197.1150014651,1194.129272,2.9857294651,
1186.0137159357,1183.978882,2.0348339356,
1184.7722915257,1191.213501,6.4412094743,
1159.8923192751,1155.379517,4.5128022751,
1162.8977737181,1163.0448,0.1470262819,
1158.8362136617,1159.216919,0.3807053383,
1200.8768327043,1191.796265,9.0805677043,
1178.2227620087,1176.425293,1.7974690087,
1180.1997912618,1188.856567,8.6567757382,
1160.5242413824,1164.064819,3.5405776176,
1182.4598223609,1185.552979,3.0931566391,
1163.9738205456,1156.822388,7.1514325456,
1189.1324371283,1189.529175,0.3967378718,
1178.5804404866,1176.051758,2.5286824866,
1183.1679559882,1187.152832,3.9848760118,
1184.7988617203,1179.820068,4.9787937202,
1175.6339916947,1175.569702,0.0642896947,
1173.4707044954,1180.661255,7.1905505046,
1157.3410276223,1156.742065,0.5989626223,
1186.0070313591,1184.28894,1.7180913591,
1162.2899018917,1161.946045,0.3438568917,
1184.2732917963,1184.583496,0.3102042037,
1158.1568597621,1157.909302,0.2475577621,
1207.0849588976,1206.127808,0.9571508976,
1179.3021779611,1181.463623,2.1614450389,
1168.3773092831,1169.11731,0.7400007169,
1180.766592959,1186.423462,5.6568690411,
1154.5362821526,1152.380981,2.1553011526,
1175.7282150732,1178.118286,2.3900709268,
1146.5388892943,1107.575684,38.9632052943,
1169.8461808753,1174.825195,4.9790141247,
1175.9509277616,1174.426514,1.5244137616,
1164.2652052687,1161.320679,2.9445262687,
1180.8073944594,1168.634766,12.1726284594,
1157.4937451731,1151.549194,5.9445511731,
1171.0154236333,1168.286377,2.7290466332,
1173.5083357194,1171.994141,1.5141947194,
1167.3625663579,1169.124878,1.7623116421,
1172.5312620444,1169.713623,2.8176390444,
1161.0856369419,1159.293335,1.7923019418,
1346.2478825272,1345.920288,0.3275945272,
1141.7161930014,1141.389038,0.3271550014,
1170.2813676987,1163.937256,6.3441116987,
1189.9944679083,1192.670776,2.6763080917,
1206.4364896448,1202.733032,3.7034576448,
1157.5120799978,1162.439819,4.9277390022,
1171.6403744804,1173.421631,1.7812565196,
1172.9483095736,1173.81958,0.8712704265,
1181.181264219,1181.481567,0.300302781,
1162.9561101463,1161.375732,1.5803781463,
1156.9832339326,1160.243286,3.2600520674,
1179.0227332613,1178.835693,0.1870402613,
1155.2063664971,1159.055542,3.8491755029,
1176.9055111694,1187.684937,10.7794258306,
1177.4412716759,1171.154541,6.2867306759,
1163.0322279136,1158.053833,4.9783949136,
1163.6735653509,1169.816772,6.1432066491,
1182.5778486442,1179.370239,3.2076096441,
1160.7383767672,1159.917236,0.8211407672,
1167.3104966946,1167.480713,0.1702163054,
1181.8906211143,1190.338257,8.4476358857,
1175.3444292339,1172.181396,3.1630332339,
1188.3571057175,1188.740967,0.3838612825,
1153.6798921315,1153.074707,0.6051851315,
1172.2124491384,1174.883179,2.6707298616,
1157.9440272613,1164.291016,6.3469887387,
1168.761251218,1170.390137,1.628885782,
1170.0709135535,1177.234497,7.1635834465,
1174.0670371708,1174.240723,0.1736858292,
1162.4127348392,1166.321167,3.9084321609,
1185.5265272707,1193.535522,8.0089947293,
1154.3195600012,1162.85376,8.5341999988,
1167.3112339992,1159.166748,8.1444859992,
1156.6584319296,1160.842651,4.1842190704,
1173.5855173662,1172.466675,1.1188423662,
1173.4994661202,1167.162964,6.3365021201,
1165.7235245189,1166.81958,1.0960554811,
1168.894204614,1163.883057,5.011147614,
1170.1035563036,1169.666382,0.4371743036,
1177.9841398978,1165.477783,12.5063568978,
1168.45067105,1165.005859,3.44481205,
1155.4918490403,1144.963867,10.5279820403,
1152.6198419374,1152.140015,0.4798269374,
1179.0519785411,1173.303101,5.7488775411,
1155.3527624729,1156.035522,0.6827595272,
1172.9018147253,1175.715332,2.8135172747,
1153.2914641624,1156.027466,2.7360018376,
1161.9344824911,1159.091187,2.8432954911,
1182.3028153085,1172.570801,9.7320143085,
1155.0873523142,1153.420044,1.6673083142,
1151.4872395648,1158.442749,6.9555094352,
1157.4490043101,1159.572388,2.1233836899,
1163.0875061732,1163.463745,0.3762388268,
1180.2487704636,1174.209595,6.0391754636,
1184.4259676508,1185.819458,1.3934903492,
1162.6601851663,1169.884521,7.2243358337,
1185.8710656375,1181.932007,3.9390586375,
1175.3934357984,1174.206055,1.1873807984,
1150.8326065416,1159.627319,8.7947124584,
1183.5454243318,1177.180176,6.3652483318,
1184.3922296978,1190.106934,5.7147043022,
1200.9523136235,1199.273926,1.6783876235,
1173.3066221375,1169.295654,4.0109681375,
1203.4066185837,1199.868286,3.5383325837,
1146.958720424,1142.852051,4.106669424,
1183.9303610988,1180.653809,3.2765520988,
1160.0806628256,1159.880127,0.2005358255,
1159.0505659753,1159.817261,0.7666950247,
1297.6469631573,1302.842529,5.1955658427,
1209.0498746781,1213.127197,4.0773223219,
1177.8349673098,1177.914063,0.0790956902,
1190.4573239672,1186.232788,4.2245359672,
1178.083952255,1180.045166,1.961213745,
1181.8586143917,1182.819458,0.9608436083,
1169.5891045771,1174.398926,4.8098214229,
1171.9715960948,1176.288452,4.3168559052,
1151.8053973552,1149.776123,2.0292743551,
1189.3664642856,1188.703247,0.6632172856,
1157.0033538557,1158.383667,1.3803131443,
1174.9053258718,1181.050415,6.1450891282,
1169.487286626,1169.077881,0.409405626,
1171.6631626462,1172.03064,0.3674773538,
1176.2887173554,1173.313965,2.9747523554,
1154.4754110894,1153.357544,1.1178670893,
1163.8742079961,1165.978271,2.1040630039,
1190.2281754275,1189.304932,0.9232434275,
1162.4077302685,1169.884521,7.4767907315,
1215.3953572751,1204.776978,10.6183792751,
1159.6818744963,1163.667725,3.9858505037,
1184.0553445441,1183.978882,0.0764625441,
1192.1944182796,1198.468506,6.2740877204,
1166.8440505295,1163.872314,2.9717365294,
1157.0680376742,1157.355591,0.2875533258,
1176.0940139292,1176.687622,0.5936080708,
1180.5149123492,1177.956665,2.5582473492,
1169.5779186715,1172.056641,2.4787223285,
1168.2098237015,1159.410034,8.7997897015,
1208.591106437,1211.934326,3.343219563,
1181.1277473879,1174.895996,6.2317513878,
1165.6678573039,1169.90686,4.2390026961,
1175.7304210665,1175.272095,0.4583260665,
1167.303880532,1163.872314,3.431566532,
1312.55114015,1309.808472,2.74266815,
1181.6930264105,1183.085571,1.3925445895,
1160.5526586313,1161.293701,0.7410423687,
1164.8948114245,1173.324463,8.4296515755,
1186.919124918,1184.378784,2.540340918,
1376.883463284,1351.032227,25.851236284,
1163.3433150113,1164.002441,0.6591259887,
1158.144408538,1155.773682,2.370726538,
1165.7703274604,1173.089966,7.3196385396,
1176.0418036988,1176.206299,0.1644953012,
1183.5211305451,1188.440674,4.9195434549,
1167.1923165255,1168.918579,1.7262624745,
1168.8939052602,1164.409546,4.4843592602,
1185.8390089744,1181.9646,3.8744089744,
1166.1689695355,1168.807373,2.6384034645,
1156.7521716214,1152.386353,4.3658186214,
1185.8022623258,1181.651489,4.1507733258,
1181.3831434737,1178.779663,2.6034804737,
1185.573326041,1189.312134,3.738807959,
1192.1136106097,1186.310181,5.8034296097,
1167.2154181533,1168.54126,1.3258418467,
1147.0596001932,1146.64209,0.4175101932,
1186.4678512068,1182.88147,3.5863812068,
1165.727395783,1172.483032,6.755636217,
1164.0112549952,1165.351929,1.3406740048,
1166.6846448109,1177.459106,10.7744611891,
1171.2151165418,1177.459106,6.2439894582,
1192.0970298165,1188.672974,3.4240558165,
1356.012494239,1363.098511,7.086016761,
1157.6312989943,1159.753906,2.1226070058,
1169.018680413,1169.696777,0.678096587,
1179.3692242398,1176.105225,3.2639992398,
1174.6870394616,1171.948853,2.7381864616,
1178.4945582497,1174.268066,4.2264922497,
1191.8926021153,1187.378662,4.5139401153,
1181.5010188901,1182.371216,0.8701971099,
1150.5473305641,1141.905884,8.6414465641,
1182.8936245877,1188.711792,5.8181674123,
1189.190224963,1194.104126,4.913901037,
1159.6812583487,1160.649414,0.9681556514,
1192.0512534158,1193.345703,1.2944495842,
1185.8875217729,1179.547729,6.3397927729,
1166.1969519897,1167.950684,1.7537320103,
1178.6618861198,1174.987793,3.6740931198,
1160.5129387393,1168.236694,7.7237552607,
1170.8468686836,1160.453369,10.3934996836,
1167.3074738945,1176.722778,9.4153041055,
1188.892039307,1192.19043,3.2983906931,
1175.833316212,1179.68335,3.850033788,
1155.687122623,1158.761108,3.073985377,
1368.5519613378,1353.233887,15.3180743378,
1167.1092817796,1170.171021,3.0617392204,
1205.0846174848,1201.834839,3.2497784848,
1185.658956529,1183.773804,1.885152529,
1186.8589447196,1182.65271,4.2062347196,
1184.9834249162,1185.685547,0.7021220838,
1163.3848581619,1168.512939,5.1280808381,
1160.1486170427,1160.791382,0.6427649573,
1176.9197053639,1179.234741,2.3150356361,
1161.5071833279,1164.922607,3.4154236721,
1156.4839012358,1148.324097,8.1598042358,
1185.8180336113,1192.141724,6.3236903887,
1197.6862645917,1192.665283,5.0209815917,
1175.4506992753,1179.16394,3.7132407247,
1174.4648740115,1177.560181,3.0953069885,
1351.9411120571,1352.195557,0.2544449429,
1250.7632213409,1245.918579,4.8446423409,
1175.001701309,1175.174927,0.1732256911,
1181.7046021295,1190.821289,9.1166868705,
1177.4881460232,1185.427368,7.9392219768,
1171.1578701938,1177.986694,6.8288238062,
1158.8507785572,1159.467407,0.6166284428,
1171.2799323713,1168.951538,2.3283943713,
1229.4959617541,1234.976807,5.4808452459,
1155.8927027136,1160.478638,4.5859352864,
1147.6065968852,1150.774902,3.1683051148,
1162.5698338908,1168.002686,5.4328521092,
1152.0147467317,1150.778442,1.2363047317,
1175.5806010861,1174.042358,1.5382430861,
1234.0495162862,1240.29248,6.2429637138,
1154.2266199761,1162.663452,8.4368320239,
1184.2827138052,1188.675903,4.3931891949,
1174.0875582502,1180.827515,6.7399567498,
1177.2171458209,1177.512695,0.2955491791,
1210.3445112475,1208.92334,1.4211712475,
1160.3907491644,1160.881714,0.4909648356,
1167.0862843227,1174.166382,7.0800976774,
1161.7449274244,1160.793701,0.9512264244,
1354.6383718693,1354.31543,0.3229418693,
1162.7645863161,1168.674561,5.9099746839,
1161.460430988,1160.792847,0.667583988,
1191.6176035201,1194.146973,2.5293694799,
1177.930456442,1182.449097,4.518640558,
1155.2410467366,1148.46936,6.7716867366,
1155.7115888913,1157.306274,1.5946851087,
1175.4797074377,1168.807617,6.6720904376,
